USO,ORDEN_U,COD_USO,DESTINO,UEA,ZAI,ZAE,ZAGT,ZC,ZCM1,ZCM2,ZCM3,ZCM4,ZCM5,ZCON,ZCA,ZED,ZEPM,ZI,ZIA,ZIN,ZIP,ZPET,ZREC1,ZREC2,ZPRIL,ZRA1,ZRA2,ZRA3,ZRA4,ZRA5,ZRPUC,ZR1,ZR2,ZR3,ZR4,ZR5,ZRM1,ZRM2,ZRM3,ZRM5,ZRM6,ZRUR1,ZRUR2,ZVIT,ZRURNI1,ZRURNI2,ZSER
DEPOSITO,III,DEP_III,DEPOSITO PERFUME,SI,26,26,26,21,22,22,216,3,23,3,27,26,1,1,1,3,213,3,3,3,3,216,216,216,23 216 219,23 216 219,216,3,3,3,3,216,22,219,22 218,23,23,26,26,26,219,219,213
DEPOSITO,III,DEP_III,DEPOSITO PRODUCTOS DE HIGIENE Y TOCADOR,SI,26,26,26,21,22,22,216,3,23,3,27,26,1,1,1,3,213,3,3,3,3,216,216,216,23 216 219,23 216 219,216,3,3,3,3,216,22,219,22 218,23,23,26,26,26,219,219,213
DEPOSITO,III,DEP_III,DEPOSITO CÁMARAS,SI,26,26,26,21,22,22,216,3,23,3,27,26,1,1,1,3,213,3,3,3,3,216,216,216,23 216 219,23 216 219,216,3,3,3,3,216,22,219,22 218,23,23,26,26,26,219,219,213
DEPOSITO,III,DEP_III,DEPOSITO CUBIERTAS,SI,26,26,26,21,22,22,216,3,23,3,27,26,1,1,1,3,213,3,3,3,3,216,216,216,23 216 219,23 216 219,216,3,3,3,3,216,22,219,22 218,23,23,26,26,26,219,219,213
DEPOSITO,III,DEP_III,DEPOSITO ALMACENES DE SUELAS,SI,26,26,26,21,22,22,216,3,23,3,27,26,1,1,1,3,213,3,3,3,3,216,216,216,23 216 219,23 216 219,216,3,3,3,3,216,22,219,22 218,23,23,26,26,26,219,219,213
DEPOSITO,III,DEP_III,DEPOSITO CUEROS CURTIDOS,SI,26,26,26,21,22,22,216,3,23,3,27,26,1,1,1,3,213,3,3,3,3,216,216,216,23 216 219,23 216 219,216,3,3,3,3,216,22,219,22 218,23,23,26,26,26,219,219,213
DEPOSITO,III,DEP_III,DEPOSITO TALABARTERÍAS,SI,26,26,26,21,22,22,216,3,23,3,27,26,1,1,1,3,213,3,3,3,3,216,216,216,23 216 219,23 216 219,216,3,3,3,3,216,22,219,22 218,23,23,26,26,26,219,219,213
DEPOSITO,III,DEP_III,DEPOSITO ARTÍCULOS PLOMERÍA,SI,26,26,26,21,22,22,216,3,23,3,27,26,1,1,1,3,213,3,3,3,3,216,216,216,23 216 219,23 216 219,216,3,3,3,3,216,22,219,22 218,23,23,26,26,26,219,219,213
DEPOSITO,III,DEP_III,DEPOSITO ARTICULES ELECTRICIDAD,SI,26,26,26,21,22,22,216,3,23,3,27,26,1,1,1,3,213,3,3,3,3,216,216,216,23 216 219,23 216 219,216,3,3,3,3,216,22,219,22 218,23,23,26,26,26,219,219,213
DEPOSITO,III,DEP_III,DEPOSITO CALEFACCIÓN,SI,26,26,26,21,22,22,216,3,23,3,27,26,1,1,1,3,213,3,3,3,3,216,216,216,23 216 219,23 216 219,216,3,3,3,3,216,22,219,22 218,23,23,26,26,26,219,219,213
DEPOSITO,III,DEP_III,DEPOSITO OBRAS SANITARIAS,SI,26,26,26,21,22,22,216,3,23,3,27,26,1,1,1,3,213,3,3,3,3,216,216,216,23 216 219,23 216 219,216,3,3,3,3,216,22,219,22 218,23,23,26,26,26,219,219,213
DEPOSITO,III,DEP_III,DEPOSITO PIEDRAS,SI,26,26,26,21,22,22,216,3,23,3,27,26,1,1,1,3,213,3,3,3,3,216,216,216,23 216 219,23 216 219,216,3,3,3,3,216,22,219,22 218,23,23,26,26,26,219,219,213
DEPOSITO,III,DEP_III,DEPOSITO MARMOL,SI,26,26,26,21,22,22,216,3,23,3,27,26,1,1,1,3,213,3,3,3,3,216,216,216,23 216 219,23 216 219,216,3,3,3,3,216,22,219,22 218,23,23,26,26,26,219,219,213
DEPOSITO,III,DEP_III,DEPOSITO PUERTAS,SI,26,26,26,21,22,22,216,3,23,3,27,26,1,1,1,3,213,3,3,3,3,216,216,216,23 216 219,23 216 219,216,3,3,3,3,216,22,219,22 218,23,23,26,26,26,219,219,213
DEPOSITO,III,DEP_III,DEPOSITO VENTANAS,SI,26,26,26,21,22,22,216,3,23,3,27,26,1,1,1,3,213,3,3,3,3,216,216,216,23 216 219,23 216 219,216,3,3,3,3,216,22,219,22 218,23,23,26,26,26,219,219,213
DEPOSITO,III,DEP_III,DEPOSITO ARMAZONES,SI,26,26,26,21,22,22,216,3,23,3,27,26,1,1,1,3,213,3,3,3,3,216,216,216,23 216 219,23 216 219,216,3,3,3,3,216,22,219,22 218,23,23,26,26,26,219,219,213
DEPOSITO,III,DEP_III,DEPOSITO VIDRIOS,SI,26,26,26,21,22,22,216,3,23,3,27,26,1,1,1,3,213,3,3,3,3,216,216,216,23 216 219,23 216 219,216,3,3,3,3,216,22,219,22 218,23,23,26,26,26,219,219,213
DEPOSITO,III,DEP_III,DEPOSITO CRISTALES,SI,26,26,26,21,22,22,216,3,23,3,27,26,1,1,1,3,213,3,3,3,3,216,216,216,23 216 219,23 216 219,216,3,3,3,3,216,22,219,22 218,23,23,26,26,26,219,219,213
DEPOSITO,III,DEP_III,DEPOSITO ARTÍCULOS DE LIMPIEZA,SI,26,26,26,21,22,22,216,3,23,3,27,26,1,1,1,3,213,3,3,3,3,216,216,216,23 216 219,23 216 219,216,3,3,3,3,216,22,219,22 218,23,23,26,26,26,219,219,213
DEPOSITO,III,DEP_III,"DEPOSITO ARTEFACTOS Y ARTÍCULOS EN GENERAL DE METALES NO FERROSOS (COBRE, BRONCE, ALUM., PLOMO, ZINC, ESTAÑO, NÍQUEL, ETC.)",SI,26,26,26,21,22,22,216,3,23,3,27,26,1,1,1,3,213,3,3,3,3,216,216,216,23 216 219,23 216 219,216,3,3,3,3,216,22,219,22 218,23,23,26,26,26,219,219,213
DEPOSITO,III,DEP_III,DEPOSITO HIERRO Y ACERO EN BARRAS,SI,26,26,26,21,22,22,216,3,23,3,27,26,1,1,1,3,213,3,3,3,3,216,216,216,23 216 219,23 216 219,216,3,3,3,3,216,22,219,22 218,23,23,26,26,26,219,219,213
DEPOSITO,III,DEP_III,DEPOSITO PERFILES,SI,26,26,26,21,22,22,216,3,23,3,27,26,1,1,1,3,213,3,3,3,3,216,216,216,23 216 219,23 216 219,216,3,3,3,3,216,22,219,22 218,23,23,26,26,26,219,219,213
DEPOSITO,III,DEP_III,DEPOSITO CHAPAS,SI,26,26,26,21,22,22,216,3,23,3,27,26,1,1,1,3,213,3,3,3,3,216,216,216,23 216 219,23 216 219,216,3,3,3,3,216,22,219,22 218,23,23,26,26,26,219,219,213
DEPOSITO,III,DEP_III,DEPOSITO METALES NO FERROSOS EN DISTINTAS FORMAS,SI,26,26,26,21,22,22,216,3,23,3,27,26,1,1,1,3,213,3,3,3,3,216,216,216,23 216 219,23 216 219,216,3,3,3,3,216,22,219,22 218,23,23,26,26,26,219,219,213
DEPOSITO,III,DEP_III,"DEPOSITO AUTOMOTORES, SUS REPUESTOS Y ACCESORIOS",SI,26,26,26,21,22,22,216,3,23,3,27,26,1,1,1,3,213,3,3,3,3,216,216,216,23 216 219,23 216 219,216,3,3,3,3,216,22,219,22 218,23,23,26,26,26,219,219,213
DEPOSITO,III,DEP_III,DEPOSITO AUTOMOTORES REPUESTOS,SI,26,26,26,21,22,22,216,3,23,3,27,26,1,1,1,3,213,3,3,3,3,216,216,216,23 216 219,23 216 219,216,3,3,3,3,216,22,219,22 218,23,23,26,26,26,219,219,213
DEPOSITO,III,DEP_III,DEPOSITO AUTOMOTORES ACCESORIOS,SI,26,26,26,21,22,22,216,3,23,3,27,26,1,1,1,3,213,3,3,3,3,216,216,216,23 216 219,23 216 219,216,3,3,3,3,216,22,219,22 218,23,23,26,26,26,219,219,213
DEPOSITO,III,DEP_III,DEPOSITO EQUIPOS Y ACCESORIOS PARA EL TRANSPORTE POR AGUA,SI,26,26,26,21,22,22,216,3,23,3,27,26,1,1,1,3,213,3,3,3,3,216,216,216,23 216 219,23 216 219,216,3,3,3,3,216,22,219,22 218,23,23,26,26,26,219,219,213
DEPOSITO,III,DEP_III,DEPOSITO EQUIPOS Y ACCESORIOS PARA EL TRANSPORTE FERROVIARIO,SI,26,26,26,21,22,22,216,3,23,3,27,26,1,1,1,3,213,3,3,3,3,216,216,216,23 216 219,23 216 219,216,3,3,3,3,216,22,219,22 218,23,23,26,26,26,219,219,213
DEPOSITO,III,DEP_III,DEPOSITO EQUIPOS Y ACCESORIOS RURALES (IMPLEMENTOS AGRÍCOLAS MECANIZADOS),SI,26,26,26,21,22,22,216,3,23,3,27,26,1,1,1,3,213,3,3,3,3,216,216,216,23 216 219,23 216 219,216,3,3,3,3,216,22,219,22 218,23,23,26,26,26,219,219,213
DEPOSITO,III,DEP_III,DEPOSITO EQUIPOS Y MAQUINARIAS PARA LA CONSTRUCCIÓN,SI,26,26,26,21,22,22,216,3,23,3,27,26,1,1,1,3,213,3,3,3,3,216,216,216,23 216 219,23 216 219,216,3,3,3,3,216,22,219,22 218,23,23,26,26,26,219,219,213
DEPOSITO,III,DEP_III,DEPOSITO MAQUINARIA,SI,26,26,26,21,22,22,216,3,23,3,27,26,1,1,1,3,213,3,3,3,3,216,216,216,23 216 219,23 216 219,216,3,3,3,3,216,22,219,22 218,23,23,26,26,26,219,219,213
DEPOSITO,III,DEP_III,DEPOSITO INSTALACIONES MECÁNICAS DE USO INDUSTRIAL,SI,26,26,26,21,22,22,216,3,23,3,27,26,1,1,1,3,213,3,3,3,3,216,216,216,23 216 219,23 216 219,216,3,3,3,3,216,22,219,22 218,23,23,26,26,26,219,219,213
DEPOSITO,III,DEP_III,DEPOSITO REPUESTOS Y ACCESORIOS,SI,26,26,26,21,22,22,216,3,23,3,27,26,1,1,1,3,213,3,3,3,3,216,216,216,23 216 219,23 216 219,216,3,3,3,3,216,22,219,22 218,23,23,26,26,26,219,219,213
DEPOSITO,III,DEP_III,DEPOSITO CABLES Y CONDUCTORES DE ELECTRICIDAD,SI,26,26,26,21,22,22,216,3,23,3,27,26,1,1,1,3,213,3,3,3,3,216,216,216,23 216 219,23 216 219,216,3,3,3,3,216,22,219,22 218,23,23,26,26,26,219,219,213
DEPOSITO,III,DEP_III,DEPOSITO MOTORES ELÉCTRICOS,SI,26,26,26,21,22,22,216,3,23,3,27,26,1,1,1,3,213,3,3,3,3,216,216,216,23 216 219,23 216 219,216,3,3,3,3,216,22,219,22 218,23,23,26,26,26,219,219,213
DEPOSITO,III,DEP_III,DEPOSITO REPUESTOS ELECTRICOS,SI,26,26,26,21,22,22,216,3,23,3,27,26,1,1,1,3,213,3,3,3,3,216,216,216,23 216 219,23 216 219,216,3,3,3,3,216,22,219,22 218,23,23,26,26,26,219,219,213
DEPOSITO,III,DEP_III,DEPOSITO ACCESORIOS ELECTRICOS,SI,26,26,26,21,22,22,216,3,23,3,27,26,1,1,1,3,213,3,3,3,3,216,216,216,23 216 219,23 216 219,216,3,3,3,3,216,22,219,22 218,23,23,26,26,26,219,219,213
DEPOSITO,III,DEP_III,DEPOSITO ALMACENES,SI,26,26,26,21,22,22,216,3,23,3,27,26,1,1,1,3,213,3,3,3,3,216,216,216,23 216 219,23 216 219,216,3,3,3,3,216,22,219,22 218,23,23,26,26,26,219,219,213
DEPOSITO,III,DEP_III,DEPOSITO PROVEDURIAS,SI,26,26,26,21,22,22,216,3,23,3,27,26,1,1,1,3,213,3,3,3,3,216,216,216,23 216 219,23 216 219,216,3,3,3,3,216,22,219,22 218,23,23,26,26,26,219,219,213
DEPOSITO,III,DEP_III,DEPOSITO ALMACENES,SI,26,26,26,21,22,22,216,3,23,3,27,26,1,1,1,3,213,3,3,3,3,216,216,216,23 216 219,23 216 219,216,3,3,3,3,216,22,219,22 218,23,23,26,26,26,219,219,213
DEPOSITO,III,DEP_III,DEPOSITO RAMOS GENERALES,SI,26,26,26,21,22,22,216,3,23,3,27,26,1,1,1,3,213,3,3,3,3,216,216,216,23 216 219,23 216 219,216,3,3,3,3,216,22,219,22 218,23,23,26,26,26,219,219,213
DEPOSITO,III,DEP_III,DEPOSITO ÁRBOLES,SI,26,26,26,21,22,22,216,3,23,3,27,26,1,1,1,3,213,3,3,3,3,216,216,216,23 216 219,23 216 219,216,3,3,3,3,216,22,219,22 218,23,23,26,26,26,219,219,213
DEPOSITO,III,DEP_III,DEPOSITO PLANTAS,SI,26,26,26,21,22,22,216,3,23,3,27,26,1,1,1,3,213,3,3,3,3,216,216,216,23 216 219,23 216 219,216,3,3,3,3,216,22,219,22 218,23,23,26,26,26,219,219,213
DEPOSITO,III,DEP_III,DEPOSITO CONSIGNATARIOS EN GENERAL,SI,26,26,26,21,22,22,216,3,23,3,27,26,1,1,1,3,213,3,3,3,3,216,216,216,23 216 219,23 216 219,216,3,3,3,3,216,22,219,22 218,23,23,26,26,26,219,219,213
DEPOSITO,III,DEP_III,DEPOSITO DIARIOS,SI,26,26,26,21,22,22,216,3,23,3,27,26,1,1,1,3,213,3,3,3,3,216,216,216,23 216 219,23 216 219,216,3,3,3,3,216,22,219,22 218,23,23,26,26,26,219,219,213
DEPOSITO,III,DEP_III,DEPOSITO REVISTAS,SI,26,26,26,21,22,22,216,3,23,3,27,26,1,1,1,3,213,3,3,3,3,216,216,216,23 216 219,23 216 219,216,3,3,3,3,216,22,219,22 218,23,23,26,26,26,219,219,213
DEPOSITO,III,DEP_III,DEPOSITO ENVASES EN GENERAL,SI,26,26,26,21,22,22,216,3,23,3,27,26,1,1,1,3,213,3,3,3,3,216,216,216,23 216 219,23 216 219,216,3,3,3,3,216,22,219,22 218,23,23,26,26,26,219,219,213
DEPOSITO,III,DEP_III,DEPOSITO PRODUCTOS VETERINARIOS,SI,26,26,26,21,22,22,216,3,23,3,27,26,1,1,1,3,213,3,3,3,3,216,216,216,23 216 219,23 216 219,216,3,3,3,3,216,22,219,22 218,23,23,26,26,26,219,219,213
DEPOSITO,IV,DEP_IV,DEPOSITO PRODUCTOS DE LA INDUSTRIA FIDEERA (PASTAS SECAS),SI,3,3,3,21,22,22,216,3,23,3,27,3,1,1,1,3,213,3,3,3,3,3,3,3,23 216 219,23 216 219,3,3,3,3,3,3,22,219,22 218,23,23,26,26,3,3,3,213
DEPOSITO,IV,DEP_IV,DEPOSITO CIGARRILLOS,SI,3,3,3,21,22,22,216,3,23,3,27,3,1,1,1,3,213,3,3,3,3,3,3,3,23 216 219,23 216 219,3,3,3,3,3,3,22,219,22 218,23,23,26,26,3,3,3,213
DEPOSITO,IV,DEP_IV,DEPOSITO CIGARROS,SI,3,3,3,21,22,22,216,3,23,3,27,3,1,1,1,3,213,3,3,3,3,3,3,3,23 216 219,23 216 219,3,3,3,3,3,3,22,219,22 218,23,23,26,26,3,3,3,213
DEPOSITO,IV,DEP_IV,DEPOSITO TABACO PICADO,SI,3,3,3,21,22,22,216,3,23,3,27,3,1,1,1,3,213,3,3,3,3,3,3,3,23 216 219,23 216 219,3,3,3,3,3,3,22,219,22 218,23,23,26,26,3,3,3,213
DEPOSITO,IV,DEP_IV,DEPOSITO HILADOS,SI,3,3,3,21,22,22,216,3,23,3,27,3,1,1,1,3,213,3,3,3,3,3,3,3,23 216 219,23 216 219,3,3,3,3,3,3,22,219,22 218,23,23,26,26,3,3,3,213
DEPOSITO,IV,DEP_IV,DEPOSITO HILOS,SI,3,3,3,21,22,22,216,3,23,3,27,3,1,1,1,3,213,3,3,3,3,3,3,3,23 216 219,23 216 219,3,3,3,3,3,3,22,219,22 218,23,23,26,26,3,3,3,213
DEPOSITO,IV,DEP_IV,DEPOSITO LANAS,SI,3,3,3,21,22,22,216,3,23,3,27,3,1,1,1,3,213,3,3,3,3,3,3,3,23 216 219,23 216 219,3,3,3,3,3,3,22,219,22 218,23,23,26,26,3,3,3,213
DEPOSITO,IV,DEP_IV,DEPOSITO TEJIDOS,SI,3,3,3,21,22,22,216,3,23,3,27,3,1,1,1,3,213,3,3,3,3,3,3,3,23 216 219,23 216 219,3,3,3,3,3,3,22,219,22 218,23,23,26,26,3,3,3,213
DEPOSITO,IV,DEP_IV,DEPOSITO ENVASES DE PAPEL,SI,3,3,3,21,22,22,216,3,23,3,27,3,1,1,1,3,213,3,3,3,3,3,3,3,23 216 219,23 216 219,3,3,3,3,3,3,22,219,22 218,23,23,26,26,3,3,3,213
DEPOSITO,IV,DEP_IV,DEPOSITO ENVASES DE CARTON,SI,3,3,3,21,22,22,216,3,23,3,27,3,1,1,1,3,213,3,3,3,3,3,3,3,23 216 219,23 216 219,3,3,3,3,3,3,22,219,22 218,23,23,26,26,3,3,3,213
DEPOSITO,IV,DEP_IV,DEPOSITO PAPEL,SI,3,3,3,21,22,22,216,3,23,3,27,3,1,1,1,3,213,3,3,3,3,3,3,3,23 216 219,23 216 219,3,3,3,3,3,3,22,219,22 218,23,23,26,26,3,3,3,213
DEPOSITO,IV,DEP_IV,DEPOSITO CARTON,SI,3,3,3,21,22,22,216,3,23,3,27,3,1,1,1,3,213,3,3,3,3,3,3,3,23 216 219,23 216 219,3,3,3,3,3,3,22,219,22 218,23,23,26,26,3,3,3,213
DEPOSITO,IV,DEP_IV,"DEPOSITO EDITORIALES, SIN IMPRENTA",SI,3,3,3,21,22,22,216,3,23,3,27,3,1,1,1,3,213,3,3,3,3,3,3,3,23 216 219,23 216 219,3,3,3,3,3,3,22,219,22 218,23,23,26,26,3,3,3,213
DEPOSITO,IV,DEP_IV,DEPOSITO LIBRERÍA,SI,3,3,3,21,22,22,216,3,23,3,27,3,1,1,1,3,213,3,3,3,3,3,3,3,23 216 219,23 216 219,3,3,3,3,3,3,22,219,22 218,23,23,26,26,3,3,3,213
DEPOSITO,IV,DEP_IV,DEPOSITO PAPELERIA,SI,3,3,3,21,22,22,216,3,23,3,27,3,1,1,1,3,213,3,3,3,3,3,3,3,23 216 219,23 216 219,3,3,3,3,3,3,22,219,22 218,23,23,26,26,3,3,3,213
DEPOSITO,IV,DEP_IV,DEPOSITO PAPELES IMPRESOS PARA DECORAR,SI,3,3,3,21,22,22,216,3,23,3,27,3,1,1,1,3,213,3,3,3,3,3,3,3,23 216 219,23 216 219,3,3,3,3,3,3,22,219,22 218,23,23,26,26,3,3,3,213
DEPOSITO,IV,DEP_IV,DEPOSITO PAPELES IMPRESOS PARA EMPAQUETAR,SI,3,3,3,21,22,22,216,3,23,3,27,3,1,1,1,3,213,3,3,3,3,3,3,3,23 216 219,23 216 219,3,3,3,3,3,3,22,219,22 218,23,23,26,26,3,3,3,213
DEPOSITO,IV,DEP_IV,DEPOSITO ARTÍCULOS DE CAUCHO PARA USO MEDICINAL,SI,3,3,3,21,22,22,216,3,23,3,27,3,1,1,1,3,213,3,3,3,3,3,3,3,23 216 219,23 216 219,3,3,3,3,3,3,22,219,22 218,23,23,26,26,3,3,3,213
DEPOSITO,IV,DEP_IV,DEPOSITO ARTÍCULOS DE CAUCHO PARA USO DEL HOGAR,SI,3,3,3,21,22,22,216,3,23,3,27,3,1,1,1,3,213,3,3,3,3,3,3,3,23 216 219,23 216 219,3,3,3,3,3,3,22,219,22 218,23,23,26,26,3,3,3,213
DEPOSITO,IV,DEP_IV,DEPOSITO CALZADO DE CAUCHO,SI,3,3,3,21,22,22,216,3,23,3,27,3,1,1,1,3,213,3,3,3,3,3,3,3,23 216 219,23 216 219,3,3,3,3,3,3,22,219,22 218,23,23,26,26,3,3,3,213
DEPOSITO,IV,DEP_IV,DEPOSITO MARROQUINERÍA,SI,3,3,3,21,22,22,216,3,23,3,27,3,1,1,1,3,213,3,3,3,3,3,3,3,23 216 219,23 216 219,3,3,3,3,3,3,22,219,22 218,23,23,26,26,3,3,3,213
DEPOSITO,IV,DEP_IV,DEPOSITO CALZADO DE CUERO,SI,3,3,3,21,22,22,216,3,23,3,27,3,1,1,1,3,213,3,3,3,3,3,3,3,23 216 219,23 216 219,3,3,3,3,3,3,22,219,22 218,23,23,26,26,3,3,3,213
DEPOSITO,IV,DEP_IV,DEPOSITO PIELES CURTIDAS,SI,3,3,3,21,22,22,216,3,23,3,27,3,1,1,1,3,213,3,3,3,3,3,3,3,23 216 219,23 216 219,3,3,3,3,3,3,22,219,22 218,23,23,26,26,3,3,3,213
DEPOSITO,IV,DEP_IV,DEPOSITO LADRILLOS,SI,3,3,3,21,22,22,216,3,23,3,27,3,1,1,1,3,213,3,3,3,3,3,3,3,23 216 219,23 216 219,3,3,3,3,3,3,22,219,22 218,23,23,26,26,3,3,3,213
DEPOSITO,IV,DEP_IV,DEPOSITO CEMENTO,SI,3,3,3,21,22,22,216,3,23,3,27,3,1,1,1,3,213,3,3,3,3,3,3,3,23 216 219,23 216 219,3,3,3,3,3,3,22,219,22 218,23,23,26,26,3,3,3,213
DEPOSITO,IV,DEP_IV,DEPOSITO CAL,SI,3,3,3,21,22,22,216,3,23,3,27,3,1,1,1,3,213,3,3,3,3,3,3,3,23 216 219,23 216 219,3,3,3,3,3,3,22,219,22 218,23,23,26,26,3,3,3,213
DEPOSITO,IV,DEP_IV,DEPOSITO ARENA,SI,3,3,3,21,22,22,216,3,23,3,27,3,1,1,1,3,213,3,3,3,3,3,3,3,23 216 219,23 216 219,3,3,3,3,3,3,22,219,22 218,23,23,26,26,3,3,3,213
DEPOSITO,IV,DEP_IV,DEPOSITO ACOLCHADOS Y OTROS ARTÍCULOS DE TAPICERÍA,SI,3,3,3,21,22,22,216,3,23,3,27,3,1,1,1,3,213,3,3,3,3,3,3,3,23 216 219,23 216 219,3,3,3,3,3,3,22,219,22 218,23,23,26,26,3,3,3,213
DEPOSITO,IV,DEP_IV,DEPOSITO OTROS ARTÍCULOS DE TAPICERÍA,SI,3,3,3,21,22,22,216,3,23,3,27,3,1,1,1,3,213,3,3,3,3,3,3,3,23 216 219,23 216 219,3,3,3,3,3,3,22,219,22 218,23,23,26,26,3,3,3,213
DEPOSITO,IV,DEP_IV,DEPOSITO ALFOMBRAS,SI,3,3,3,21,22,22,216,3,23,3,27,3,1,1,1,3,213,3,3,3,3,3,3,3,23 216 219,23 216 219,3,3,3,3,3,3,22,219,22 218,23,23,26,26,3,3,3,213
DEPOSITO,IV,DEP_IV,DEPOSITO ARTEFACTOS ELÉCTRICOS,SI,3,3,3,21,22,22,216,3,23,3,27,3,1,1,1,3,213,3,3,3,3,3,3,3,23 216 219,23 216 219,3,3,3,3,3,3,22,219,22 218,23,23,26,26,3,3,3,213
DEPOSITO,IV,DEP_IV,DEPOSITO RADIOS,SI,3,3,3,21,22,22,216,3,23,3,27,3,1,1,1,3,213,3,3,3,3,3,3,3,23 216 219,23 216 219,3,3,3,3,3,3,22,219,22 218,23,23,26,26,3,3,3,213
DEPOSITO,IV,DEP_IV,DEPOSITO TELEVISORES,SI,3,3,3,21,22,22,216,3,23,3,27,3,1,1,1,3,213,3,3,3,3,3,3,3,23 216 219,23 216 219,3,3,3,3,3,3,22,219,22 218,23,23,26,26,3,3,3,213
DEPOSITO,IV,DEP_IV,DEPOSITO HELADERAS,SI,3,3,3,21,22,22,216,3,23,3,27,3,1,1,1,3,213,3,3,3,3,3,3,3,23 216 219,23 216 219,3,3,3,3,3,3,22,219,22 218,23,23,26,26,3,3,3,213
DEPOSITO,IV,DEP_IV,DEPOSITO LAVARROPAS,SI,3,3,3,21,22,22,216,3,23,3,27,3,1,1,1,3,213,3,3,3,3,3,3,3,23 216 219,23 216 219,3,3,3,3,3,3,22,219,22 218,23,23,26,26,3,3,3,213
DEPOSITO,IV,DEP_IV,DEPOSITO ARTÍCULOS DE BAZAR Y MENAJE,SI,3,3,3,21,22,22,216,3,23,3,27,3,1,1,1,3,213,3,3,3,3,3,3,3,23 216 219,23 216 219,3,3,3,3,3,3,22,219,22 218,23,23,26,26,3,3,3,213
DEPOSITO,IV,DEP_IV,DEPOSITO ARTÍCULOS DE MENAJE,SI,3,3,3,21,22,22,216,3,23,3,27,3,1,1,1,3,213,3,3,3,3,3,3,3,23 216 219,23 216 219,3,3,3,3,3,3,22,219,22 218,23,23,26,26,3,3,3,213
DEPOSITO,IV,DEP_IV,DEPOSITO DISCOS,SI,3,3,3,21,22,22,216,3,23,3,27,3,1,1,1,3,213,3,3,3,3,3,3,3,23 216 219,23 216 219,3,3,3,3,3,3,22,219,22 218,23,23,26,26,3,3,3,213
DEPOSITO,IV,DEP_IV,DEPOSITO MUEBLES DE MADERA,SI,3,3,3,21,22,22,216,3,23,3,27,3,1,1,1,3,213,3,3,3,3,3,3,3,23 216 219,23 216 219,3,3,3,3,3,3,22,219,22 218,23,23,26,26,3,3,3,213
DEPOSITO,IV,DEP_IV,DEPOSITO MUEBLES DE MIMBRE,SI,3,3,3,21,22,22,216,3,23,3,27,3,1,1,1,3,213,3,3,3,3,3,3,3,23 216 219,23 216 219,3,3,3,3,3,3,22,219,22 218,23,23,26,26,3,3,3,213
DEPOSITO,IV,DEP_IV,DEPOSITO ARTÍCULOS DE HIERRO,SI,3,3,3,21,22,22,216,3,23,3,27,3,1,1,1,3,213,3,3,3,3,3,3,3,23 216 219,23 216 219,3,3,3,3,3,3,22,219,22 218,23,23,26,26,3,3,3,213
DEPOSITO,IV,DEP_IV,DEPOSITO ARTÍCULOS DE ACERO,SI,3,3,3,21,22,22,216,3,23,3,27,3,1,1,1,3,213,3,3,3,3,3,3,3,23 216 219,23 216 219,3,3,3,3,3,3,22,219,22 218,23,23,26,26,3,3,3,213
DEPOSITO,IV,DEP_IV,"DEPOSITO MÁQUINAS PARA OFICINAS (MÁQUINAS DE ESCRIBIR, CALCULAR, CONTABILIDAD, ETC.)",SI,3,3,3,21,22,22,216,3,23,3,27,3,1,1,1,3,213,3,3,3,3,3,3,3,23 216 219,23 216 219,3,3,3,3,3,3,22,219,22 218,23,23,26,26,3,3,3,213
DEPOSITO,IV,DEP_IV,DEPOSITO EQUIPOS PARA OFICINAS,SI,3,3,3,21,22,22,216,3,23,3,27,3,1,1,1,3,213,3,3,3,3,3,3,3,23 216 219,23 216 219,3,3,3,3,3,3,22,219,22 218,23,23,26,26,3,3,3,213
DEPOSITO,IV,DEP_IV,DEPOSITO APARATOS Y MATERIALES PARA RADIOFONÍA Y SUS REPUESTOS Y ACCESORIOS,SI,3,3,3,21,22,22,216,3,23,3,27,3,1,1,1,3,213,3,3,3,3,3,3,3,23 216 219,23 216 219,3,3,3,3,3,3,22,219,22 218,23,23,26,26,3,3,3,213
DEPOSITO,IV,DEP_IV,"DEPOSITO ARTÍCULOS Y APARATOS DIVERSOS PARA INSTALACIONES ELÉCTRICAS (LÁMPARAS FUSIBLES, TOMA CORRIENTES, ETC.)",SI,3,3,3,21,22,22,216,3,23,3,27,3,1,1,1,3,213,3,3,3,3,3,3,3,23 216 219,23 216 219,3,3,3,3,3,3,22,219,22 218,23,23,26,26,3,3,3,213
DEPOSITO,IV,DEP_IV,"DEPOSITO ACCESORIOS PARA FARMACIA, HOSPITALES, ETC.",SI,3,3,3,21,22,22,216,3,23,3,27,3,1,1,1,3,213,3,3,3,3,3,3,3,23 216 219,23 216 219,3,3,3,3,3,3,22,219,22 218,23,23,26,26,3,3,3,213
DEPOSITO,IV,DEP_IV,"DEPOSITO ARMERÍA SIN DEPÓSITO Y CARTUCHOS, BALAS, ETC.",SI,3,3,3,21,22,22,216,3,23,3,27,3,1,1,1,3,213,3,3,3,3,3,3,3,23 216 219,23 216 219,3,3,3,3,3,3,22,219,22 218,23,23,26,26,3,3,3,213
